SubscriptionId,Number,PlanID,CustomerID,Status,StartDate,NextBillingAt,RenewalDate,EndDate,IsAutoCollection,CreatedOn,EndAction,TotalTermAmount
3170,sp-transaction-report-plan-3170,208,410,Active,2025-05-23 00:00:00.000,NULL,2025-05-24 00:00:00.000,9999-12-31 00:00:00.000,0,2025-05-23 09:03:01.803,2,30.00
3171,shelby-transaction-report-plan-3171,209,422,Active,2025-05-23 00:00:00.000,2025-05-23 00:00:00.000,2025-05-24 00:00:00.000,9999-12-31 00:00:00.000,1,2025-05-23 10:04:47.070,2,30.00
3172,datta---billing-cycle-start---weekly-3030,199,195,Renewed,2025-05-25 00:00:00.000,NULL,NULL,9999-12-31 00:00:00.000,0,2025-05-25 01:08:20.753,2,12.00
3173,kyleflat-fee-3173,63,423,Active,2025-05-26 00:00:00.000,NULL,2025-05-27 00:00:00.000,2025-05-27 00:00:00.000,1,2025-05-26 03:55:55.943,1,50.00
3174,kylecomp-3174,87,423,Active,2025-05-26 00:00:00.000,2025-06-02 00:00:00.000,NULL,2025-06-08 00:00:00.000,0,2025-05-26 04:59:47.527,3,0.00
3175,kyle-req-comp-3175,91,423,Active,2025-05-26 00:00:00.000,2025-05-27 00:00:00.000,NULL,2025-05-27 00:00:00.000,1,2025-05-26 05:00:13.323,3,0.00
3176,kylecomp-3176,87,423,Active,2025-05-26 00:00:00.000,2025-06-02 00:00:00.000,NULL,2025-06-08 00:00:00.000,0,2025-05-26 05:07:38.130,3,0.00
3177,kylecompplan-3177,82,423,Active,2025-05-26 00:00:00.000,2025-05-27 00:00:00.000,2025-05-28 00:00:00.000,2025-05-29 00:00:00.000,0,2025-05-26 06:39:05.313,1,0.00
3178,cb-test-3178,36,423,Active,2025-05-26 00:00:00.000,NULL,2025-06-26 00:00:00.000,2025-07-25 00:00:00.000,0,2025-05-26 06:45:40.180,1,0.00
3179,imagecomp-3179,53,423,Active,2025-05-26 00:00:00.000,2025-05-27 00:00:00.000,2025-05-28 00:00:00.000,2025-05-29 00:00:00.000,0,2025-05-26 09:22:55.410,1,0.00
3180,kylestairstep-3180,54,423,Renewed,2025-05-26 00:00:00.000,NULL,NULL,2025-05-27 00:00:00.000,1,2025-05-26 09:29:59.503,1,141.87
3181,kyle-req-comp-3181,91,423,Active,2025-05-26 00:00:00.000,2025-05-27 00:00:00.000,NULL,2025-05-27 00:00:00.000,0,2025-05-26 09:34:39.650,3,0.00
3182,hv-plan1-3182,115,184,Expired,2025-05-26 00:00:00.000,NULL,NULL,2025-06-08 00:00:00.000,1,2025-05-26 09:48:56.517,1,0.00
3183,ab--1-bc-ap-on-pi-off-3183,40,184,NonRenew,2025-05-26 00:00:00.000,NULL,NULL,2025-06-25 00:00:00.000,0,2025-05-26 09:53:45.810,3,11.20
3184,hv-plan1-3184,115,403,Active,2025-05-26 00:00:00.000,NULL,2025-06-02 00:00:00.000,2025-06-08 00:00:00.000,1,2025-05-26 09:55:39.440,1,0.00
3185,datta---billing-cycle-start---weekly-3185,199,195,Future,2025-06-08 00:00:00.000,2025-06-08 00:00:00.000,NULL,2025-06-09 00:00:00.000,0,2025-05-26 10:20:30.743,3,0.00
3187,imaget-3187,9,423,Renewed,2025-05-26 00:00:00.000,NULL,NULL,2025-05-27 00:00:00.000,1,2025-05-26 10:33:11.603,1,29.00
3188,imaget-3188,9,423,Renewed,2025-05-26 00:00:00.000,NULL,NULL,2025-05-27 00:00:00.000,1,2025-05-26 10:33:11.603,1,29.00
3189,hv-plan1-3189,115,184,Expired,2025-05-26 00:00:00.000,NULL,NULL,2025-06-08 00:00:00.000,1,2025-05-26 10:34:26.867,1,0.00
3190,imaget-3190,9,423,Active,2025-05-26 00:00:00.000,2025-05-26 00:00:00.000,2025-05-27 00:00:00.000,2025-05-27 00:00:00.000,1,2025-05-26 10:43:14.267,1,NULL
3191,imaget-3191,9,423,Renewed,2025-05-26 00:00:00.000,NULL,NULL,2025-05-27 00:00:00.000,1,2025-05-26 10:43:14.267,1,29.00
3192,imaget-3192,9,423,Active,2025-05-26 00:00:00.000,2025-05-26 00:00:00.000,2025-05-27 00:00:00.000,2025-05-27 00:00:00.000,1,2025-05-26 10:43:14.273,1,NULL
3193,imaget-3193,9,423,Renewed,2025-05-26 00:00:00.000,NULL,NULL,2025-05-27 00:00:00.000,1,2025-05-26 10:44:44.790,1,29.00
3194,imaget-3194,9,423,Renewed,2025-05-26 00:00:00.000,NULL,NULL,2025-05-27 00:00:00.000,1,2025-05-26 10:44:44.790,1,29.00
3195,hv-plan1-3099,115,412,Expired,2025-05-27 00:00:00.000,NULL,NULL,2025-06-02 00:00:00.000,1,2025-05-27 01:08:38.200,3,0.00
3196,hv-plan1-3110,115,412,Expired,2025-05-27 00:00:00.000,NULL,NULL,2025-06-02 00:00:00.000,1,2025-05-27 01:08:38.607,3,0.00
3197,hv-plan1-3114,115,184,Expired,2025-05-27 00:00:00.000,NULL,NULL,2025-06-02 00:00:00.000,0,2025-05-27 01:08:38.860,3,0.00
3198,hv-plan1-3109,115,412,Expired,2025-05-27 00:00:00.000,NULL,NULL,2025-06-02 00:00:00.000,0,2025-05-27 01:08:39.100,3,0.00
3199,hv-plan1-3116,115,184,Expired,2025-05-27 00:00:00.000,NULL,NULL,2025-06-02 00:00:00.000,1,2025-05-27 01:08:39.323,3,0.00
3200,hv-plan1-3112,115,412,Expired,2025-05-27 00:00:00.000,NULL,NULL,2025-06-02 00:00:00.000,0,2025-05-27 01:08:39.527,3,0.00
3201,hv-plan1-3113,115,184,Expired,2025-05-27 00:00:00.000,NULL,NULL,2025-06-02 00:00:00.000,0,2025-05-27 01:08:39.733,3,0.00
3202,hv-plan1-3111,115,412,Expired,2025-05-27 00:00:00.000,NULL,NULL,2025-06-02 00:00:00.000,1,2025-05-27 01:08:40.020,3,0.00
3203,hv-plan1-3103,115,412,Expired,2025-05-27 00:00:00.000,NULL,NULL,2025-06-02 00:00:00.000,1,2025-05-27 01:08:40.217,3,0.00
3204,hv-plan1-3115,115,184,Expired,2025-05-27 00:00:00.000,NULL,NULL,2025-06-02 00:00:00.000,0,2025-05-27 01:08:40.420,3,0.00
3206,t-billing-cycle--3206,13,66,Active,2025-05-30 00:00:00.000,NULL,2025-06-13 00:00:00.000,2025-06-26 00:00:00.000,1,2025-05-27 05:24:43.303,1,38.00
3207,tbilling-cycle-tuesday--3207,214,424,Renewed,2025-05-27 00:00:00.000,NULL,NULL,2025-06-09 00:00:00.000,1,2025-05-27 05:37:26.410,1,72.00
3208,tbilling-cycle-tuesday--3208,214,424,Future,2025-06-03 00:00:00.000,2025-06-03 00:00:00.000,2025-06-10 00:00:00.000,2025-06-16 00:00:00.000,1,2025-05-27 05:38:13.610,1,12.00
3210,tbilling-cycle-tuesday--3210,214,425,Renewed,2025-05-27 00:00:00.000,NULL,NULL,2025-06-09 00:00:00.000,1,2025-05-27 06:17:57.720,1,12.00
3211,imaget-3211,9,425,Renewed,2025-05-27 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,1,2025-05-27 06:28:44.550,1,29.00
3212,kylecomp-3212,87,48,Expired,2025-05-27 00:00:00.000,NULL,NULL,2025-06-09 00:00:00.000,0,2025-05-27 06:39:41.203,3,0.00
3213,imaget-3213,9,426,Active,2025-05-27 00:00:00.000,2025-05-28 00:00:10.000,NULL,2025-05-28 00:00:00.000,1,2025-05-27 09:16:44.387,3,49.00
3214,imaget-3214,9,426,Expired,2025-05-27 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,1,2025-05-27 09:18:17.963,1,29.00
3215,metered-billing-kt-3215,158,312,Active,2025-05-27 00:00:00.000,NULL,2025-06-27 00:00:00.000,9999-12-31 00:00:00.000,0,2025-05-27 09:46:06.317,2,15.00
3216,ab--1-bc-ap-on-pi-off-3216,40,184,NonRenew,2025-05-27 00:00:00.000,NULL,NULL,2025-06-26 00:00:00.000,0,2025-05-27 09:49:01.907,3,11.20
3217,hv-plan1-3217,115,184,Renewed,2025-05-27 00:00:00.000,NULL,NULL,2025-06-09 00:00:00.000,1,2025-05-27 09:52:11.130,1,0.00
3218,imaget-3218,9,286,Expired,2025-05-27 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,0,2025-05-27 09:52:47.857,1,29.00
3219,hv-plan1-3219,115,312,Renewed,2025-05-27 00:00:00.000,NULL,NULL,2025-06-09 00:00:00.000,1,2025-05-27 09:55:24.373,1,0.00
3220,imaget-3220,9,286,Expired,2025-05-27 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,1,2025-05-27 10:00:51.253,1,29.00
3221,imaget-3221,9,286,Expired,2025-05-27 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,1,2025-05-27 10:07:08.400,1,29.00
3222,tbilling-cycle-tuesday--3222,214,286,Renewed,2025-05-27 00:00:00.000,NULL,NULL,2025-06-09 00:00:00.000,1,2025-05-27 10:53:32.910,1,12.00
3223,t-billing-cycle-wednesday-3223,215,286,Expired,2025-05-28 00:00:00.000,NULL,NULL,2025-06-03 00:00:00.000,1,2025-05-27 10:55:51.053,3,14.00
3224,t-billing-cycle-wednesday-3224,215,427,Expired,2025-05-28 00:00:00.000,NULL,NULL,2025-06-03 00:00:00.000,1,2025-05-27 11:21:20.797,3,14.00
3226,hv-plan1-3226,115,1,Renewed,2025-05-28 00:00:00.000,NULL,NULL,2025-06-10 00:00:00.000,1,2025-05-27 15:32:21.693,1,101.00
3227,imaget-3218,9,286,Expired,2025-05-28 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,0,2025-05-28 01:06:57.890,3,20.00
3228,imaget-3221,9,286,Expired,2025-05-28 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,1,2025-05-28 01:06:58.043,3,20.00
3229,imaget-3214,9,426,Expired,2025-05-28 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,1,2025-05-28 01:06:58.137,3,20.00
3230,imaget-3220,9,286,Expired,2025-05-28 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,1,2025-05-28 01:06:58.223,3,0.00
3231,xiovolume-3231,216,428,Expired,2025-05-28 00:00:00.000,NULL,NULL,2025-05-31 00:00:00.000,1,2025-05-28 03:54:55.503,1,70.00
3232,t-billing-cycle-wednesday-3232,215,429,NonRenew,2025-06-04 00:00:00.000,NULL,NULL,2025-06-10 00:00:00.000,1,2025-05-28 04:01:49.403,3,14.00
3233,t-billing-cycle-close-by-wednesday-3233,217,429,NonRenew,2025-06-04 00:00:00.000,NULL,NULL,2025-06-10 00:00:00.000,1,2025-05-28 04:04:05.300,3,14.00
3234,imaget-3234,9,430,Expired,2025-05-28 00:00:00.000,NULL,NULL,2025-05-29 00:00:00.000,1,2025-05-28 04:25:25.993,1,29.00
3235,datta---1-bc-ap-on-pi-on-3235,16,433,NonRenew,2025-05-28 00:00:00.000,NULL,NULL,2025-06-27 00:00:00.000,1,2025-05-28 05:43:35.547,3,17.00
3236,datta---1-bc-ap-on-pi-on-3236,16,434,NonRenew,2025-05-28 00:00:00.000,NULL,NULL,2025-06-27 00:00:00.000,1,2025-05-28 05:53:37.593,3,17.00
3237,t-billing-cycle-wednesday-3237,215,430,Expired,2025-05-28 00:00:00.000,NULL,NULL,2025-06-03 00:00:00.000,1,2025-05-28 06:24:59.600,3,14.00
3238,ab--1-bc-ap-on-pi-off-3238,40,13,NonRenew,2025-05-28 00:00:00.000,NULL,NULL,2025-06-27 00:00:00.000,1,2025-05-28 06:33:23.923,3,10.08
3239,xiovolume-3239,216,428,Expired,2025-05-28 00:00:00.000,NULL,NULL,2025-05-31 00:00:00.000,1,2025-05-28 06:42:23.797,1,40.00
3240,ab--1-bc-ap-on-pi-off-3240,40,13,NonRenew,2025-05-28 00:00:00.000,NULL,NULL,2025-06-27 00:00:00.000,1,2025-05-28 07:05:25.160,3,0.00
3242,imaget-3242,9,430,Expired,2025-05-28 00:00:00.000,NULL,NULL,2025-05-29 00:00:00.000,1,2025-05-28 07:06:54.313,1,29.00
3243,t-billing-cycle-wednesday-3243,215,430,Active,2025-05-28 00:00:00.000,2025-06-11 00:00:00.000,NULL,2025-06-11 00:00:00.000,1,2025-05-28 07:07:44.080,3,30.00
3246,ab--1-day-bc-ap-on-pi-off-3246,219,13,Expired,2025-05-28 00:00:00.000,NULL,NULL,2025-05-30 00:00:00.000,1,2025-05-28 07:19:13.847,3,5.04
3247,datta---1-bc-ap-on-pi-on-3247,16,186,NonRenew,2025-05-28 00:00:00.000,NULL,NULL,2025-06-27 00:00:00.000,1,2025-05-28 07:33:34.393,3,17.00
3248,datta---1-bc-ap-on-pi-on-3248,16,195,NonRenew,2025-05-28 00:00:00.000,NULL,NULL,2025-06-27 00:00:00.000,1,2025-05-28 07:36:35.627,3,17.00
3249,ab--1-bc-ap-on-pi-off-3249,40,13,NonRenew,2025-05-28 00:00:00.000,NULL,NULL,2025-06-27 00:00:00.000,1,2025-05-28 08:10:06.413,3,10.08
3250,ab--1-day-bc-ap-on-pi-off-3250,219,13,Expired,2025-05-28 00:00:00.000,NULL,NULL,2025-05-30 00:00:00.000,1,2025-05-28 08:10:06.790,3,30.24
3252,xiovolume-3252,216,428,Active,2025-05-28 00:00:00.000,2025-05-29 00:00:10.000,2025-05-30 00:00:00.000,2025-05-31 00:00:00.000,1,2025-05-28 09:21:19.560,1,170.00
3254,t-billing-cycle-wednesday-3254,215,430,Renewed,2025-05-28 00:00:00.000,NULL,NULL,2025-06-10 00:00:00.000,1,2025-05-28 10:12:24.087,1,14.00
3255,t-billing-cycle-wednesday-3255,215,438,Renewed,2025-05-28 00:00:00.000,NULL,NULL,2025-06-10 00:00:00.000,1,2025-05-28 10:22:17.567,1,14.00
3256,sp-ps-ap-on-pi-off-3256,153,442,Expired,2025-05-28 00:00:00.000,NULL,NULL,2025-05-31 00:00:00.000,0,2025-05-28 14:07:01.240,1,50.00
3257,hv-plan1-3135,115,184,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:49.450,3,0.00
3258,hv-plan1-3126,115,184,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:49.670,3,0.00
3259,hv-plan1-3130,115,184,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:49.767,3,0.00
3260,hv-plan1-3124,115,412,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:49.843,3,0.00
3261,hv-plan1-3145,115,184,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:49.920,3,0.00
3262,hv-plan1-3132,115,184,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:50.003,3,0.00
3263,hv-plan1-3129,115,184,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:50.103,3,0.00
3264,hv-plan1-3125,115,412,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:50.190,3,0.00
3265,hv-plan1-3127,115,184,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:50.263,3,0.00
3266,hv-plan1-3142,115,184,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:50.337,3,0.00
3267,hv-plan1-3144,115,184,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:50.410,3,0.00
3268,hv-plan1-3128,115,184,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:50.510,3,0.00
3269,hv-plan1-3134,115,184,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:50.587,3,0.00
3270,hv-plan1-3131,115,184,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:50.660,3,0.00
3271,hv-plan1-3140,115,184,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:50.730,3,0.00
3272,hv-plan1-3147,115,184,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:50.810,3,0.00
3273,hv-plan1-3136,115,184,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:50.883,3,0.00
3274,hv-plan1-3146,115,184,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:50.960,3,0.00
3275,hv-plan1-3138,115,184,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:51.033,3,0.00
3276,hv-plan1-3133,115,184,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:51.117,3,0.00
3277,hv-plan1-3143,115,184,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:51.187,3,0.00
3278,hv-plan1-3139,115,184,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:51.260,3,0.00
3279,hv-plan1-3137,115,184,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-29 01:06:51.333,3,0.00
3280,kylestairstep-3180,54,423,Active,2025-05-27 00:00:00.000,2025-05-27 00:00:00.000,NULL,2025-05-27 00:00:00.000,1,2025-05-29 05:21:57.780,3,141.87
3281,imaget-3188,9,423,Active,2025-05-27 00:00:00.000,2025-05-27 00:00:00.000,NULL,2025-05-27 00:00:00.000,1,2025-05-29 05:21:57.907,3,29.00
3282,imaget-3191,9,423,Active,2025-05-27 00:00:00.000,2025-05-27 00:00:00.000,NULL,2025-05-27 00:00:00.000,1,2025-05-29 05:21:58.013,3,29.00
3283,imaget-3193,9,423,Active,2025-05-27 00:00:00.000,2025-05-27 00:00:00.000,NULL,2025-05-27 00:00:00.000,1,2025-05-29 05:21:58.093,3,29.00
3284,imaget-3194,9,423,Active,2025-05-27 00:00:00.000,2025-05-27 00:00:00.000,NULL,2025-05-27 00:00:00.000,1,2025-05-29 05:21:58.167,3,29.00
3285,imaget-3187,9,423,Active,2025-05-27 00:00:00.000,2025-05-27 00:00:00.000,NULL,2025-05-27 00:00:00.000,1,2025-05-29 05:21:58.243,3,29.00
3286,imaget-3211,9,425,Active,2025-05-28 00:00:00.000,2025-05-28 00:00:00.000,NULL,2025-05-28 00:00:00.000,1,2025-05-29 05:21:58.327,3,29.00
3287,imaget-3242,9,430,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-05-29 00:00:00.000,1,2025-05-29 05:21:58.427,3,20.00
3288,imaget-3234,9,430,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-05-30 00:00:00.000,1,2025-05-29 05:52:00.463,3,40.00
3289,abhi-gift-plan-3289,224,443,Renewed,2025-05-29 00:00:00.000,NULL,NULL,9999-12-31 00:00:00.000,1,2025-05-29 05:57:19.250,2,40.00
3290,t-billing-cycle-friday-3290,226,444,Renewed,2025-05-30 00:00:00.000,NULL,NULL,2025-06-12 00:00:00.000,1,2025-05-29 06:06:34.550,1,0.00
3291,sp-expire-with-1bc-3291,27,442,Renewed,2025-05-29 00:00:00.000,NULL,NULL,9999-12-31 00:00:00.000,1,2025-05-29 06:08:54.947,2,30.00
3292,abhi-gift-plan-3292,224,445,Renewed,2025-05-29 00:00:00.000,NULL,NULL,9999-12-31 00:00:00.000,1,2025-05-29 06:10:40.977,2,40.00
3293,abhi-gift-plan-3293,224,446,Renewed,2025-05-29 00:00:00.000,NULL,NULL,9999-12-31 00:00:00.000,1,2025-05-29 06:14:04.213,2,40.00
3294,sp-expire-with-1bc-3294,27,372,Active,2025-05-29 00:00:00.000,NULL,2025-05-30 00:00:00.000,9999-12-31 00:00:00.000,1,2025-05-29 06:21:25.320,2,30.00
3295,t-billing-cycle-thursday-3295,227,444,NonRenew,2025-05-29 00:00:00.000,NULL,NULL,2025-06-11 00:00:00.000,1,2025-05-29 06:22:42.337,3,23.00
3296,t-billing-cycle-thursday-3296,227,444,Active,2025-06-05 00:00:00.000,2025-06-12 00:00:00.000,NULL,2025-06-25 00:00:00.000,1,2025-05-29 06:39:36.433,3,33.00
3297,kyle-req-comp-3297,91,424,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-05-30 00:00:00.000,1,2025-05-29 06:58:05.047,3,0.00
3298,amit-comp-5-3298,70,424,Active,2025-05-29 00:00:00.000,2025-07-29 00:00:00.000,2025-09-29 00:00:00.000,2026-01-28 00:00:00.000,0,2025-05-29 07:04:09.197,1,0.00
3299,kylecomp-3299,87,424,NonRenew,2025-05-29 00:00:00.000,NULL,NULL,2025-06-11 00:00:00.000,0,2025-05-29 07:47:12.387,3,0.00
3300,kyle-req-comp-3300,91,17,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-05-30 00:00:00.000,0,2025-05-29 07:51:48.090,3,0.00
3301,xiostairstep-3301,220,428,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-05-31 00:00:00.000,1,2025-05-29 08:06:03.423,3,123.50
3303,xiostairstep-3303,220,442,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-05-31 00:00:00.000,0,2025-05-29 08:17:27.103,3,20.00
3305,abhi-gift-plan-3305,224,447,Renewed,2025-05-29 00:00:00.000,NULL,NULL,9999-12-31 00:00:00.000,1,2025-05-29 10:05:30.453,2,40.00
3306,imaget-3306,9,444,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-05-30 00:00:00.000,1,2025-05-29 10:16:39.370,1,29.00
3308,t-billing-cycle-friday-3308,226,444,Active,2025-05-30 00:00:00.000,NULL,2025-06-13 00:00:00.000,2025-06-26 00:00:00.000,1,2025-05-29 10:51:00.077,1,23.00
3310,imaget-3310,9,444,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-05-30 00:00:00.000,1,2025-05-29 11:03:18.773,1,29.00
3311,imaget-3311,9,430,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-05-31 00:00:00.000,1,2025-05-29 11:07:49.430,1,0.00
3313,imaget-3313,9,430,Expired,2025-05-29 00:00:00.000,NULL,NULL,2025-05-30 00:00:00.000,1,2025-05-29 12:05:24.470,1,29.00
3314,t-billing-cycle--3061,13,13,Active,2025-05-30 00:00:00.000,2025-06-06 00:00:00.000,NULL,2025-06-12 00:00:00.000,1,2025-05-30 01:06:58.417,3,34.00
3315,hv-plan1-3165,115,142,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,0,2025-05-30 01:06:58.660,3,0.00
3316,hv-plan1-3168,115,160,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,0,2025-05-30 01:06:58.747,3,0.00
3317,hv-plan1-3154,115,184,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,1,2025-05-30 01:06:58.850,3,0.00
3318,hv-plan1-3158,115,142,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,0,2025-05-30 01:06:58.927,3,0.00
3319,hv-plan1-3163,115,184,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,1,2025-05-30 01:06:59.013,3,0.00
3320,hv-plan1-3166,115,184,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,1,2025-05-30 01:06:59.127,3,0.00
3321,xiovolume-3239,216,428,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-05-31 00:00:00.000,1,2025-05-30 01:06:59.210,3,0.00
3322,sp-ps-ap-on-pi-off-3256,153,442,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-05-31 00:00:00.000,0,2025-05-30 01:06:59.297,3,40.00
3323,sp-expire-with-1bc-3291,27,442,Renewed,2025-05-30 00:00:00.000,NULL,NULL,9999-12-31 00:00:00.000,1,2025-05-30 01:06:59.383,2,20.00
3324,datta---forever-1week-2714,172,133,Active,2025-05-30 00:00:00.000,NULL,2025-06-13 00:00:00.000,9999-12-31 00:00:00.000,0,2025-05-30 01:06:59.523,2,20.00
3325,hv-plan1-3162,115,184,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,1,2025-05-30 01:06:59.670,3,0.00
3326,imaget-3310,9,444,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-05-30 00:00:00.000,1,2025-05-30 01:06:59.750,3,0.00
3327,hv-plan1-3169,115,142,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,0,2025-05-30 01:06:59.873,3,0.00
3328,hv-plan1-3157,115,160,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,0,2025-05-30 01:06:59.953,3,0.00
3329,imaget-3313,9,430,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-05-30 00:00:00.000,1,2025-05-30 01:07:00.050,3,20.00
3330,xiovolume-3231,216,428,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-05-31 00:00:00.000,1,2025-05-30 01:07:00.147,3,0.00
3331,hv-plan1-3161,115,184,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,1,2025-05-30 01:07:00.223,3,0.00
3332,hv-plan1-3160,115,184,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,1,2025-05-30 01:07:00.310,3,0.00
3333,hv-plan1-3159,115,184,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,1,2025-05-30 01:07:00.407,3,0.00
3334,hv-plan1-3155,115,184,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,1,2025-05-30 01:07:00.497,3,0.00
3335,imaget-3306,9,444,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-05-30 00:00:00.000,1,2025-05-30 01:07:00.577,3,0.00
3336,hv-plan1-3164,115,160,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,0,2025-05-30 01:07:00.660,3,0.00
3337,kylecomp-3337,87,372,Active,2025-05-30 00:00:00.000,2025-06-06 00:00:00.000,NULL,2025-06-12 00:00:00.000,0,2025-05-30 04:02:25.850,3,0.00
3338,kylecompplan-3338,82,121,Renewed,2025-05-30 00:00:00.000,NULL,NULL,2025-06-02 00:00:00.000,0,2025-05-30 04:04:19.460,1,0.00
3339,bijjigift-plan-3339,116,121,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-05-31 00:00:00.000,0,2025-05-30 04:05:33.843,1,35.00
3340,abhi-gift-plan-3340,224,449,Renewed,2025-05-30 00:00:00.000,NULL,NULL,9999-12-31 00:00:00.000,1,2025-05-30 04:16:33.810,2,40.00
3341,shelby-comp-3341,81,451,Expired,2025-05-31 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,0,2025-05-30 04:20:20.797,3,0.00
3342,sp-renew-plan-3342,228,452,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-05-30 00:00:00.000,1,2025-05-30 05:10:54.820,3,40.00
3343,kyle-req-comp-3343,91,372,Active,2025-05-30 00:00:00.000,2025-05-31 00:00:00.000,NULL,2025-05-31 00:00:00.000,0,2025-05-30 05:38:06.453,3,0.00
3344,copy_of_kyleflat-fee-3344,146,453,Expired,2025-05-30 00:00:00.000,NULL,NULL,2025-05-31 00:00:00.000,1,2025-05-30 05:38:40.480,3,50.00
